title,price,count,rating,info_dict
Пуховик,7279,16,5,"{'Размер на модели': 'RUS 48-50 | EUR M', 'Рост модели на фото': '188 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '91-74-91 см', 'Утеплитель': 'пух; перо; полиэстер', 'Страна производства': 'Китай', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния', 'Особенности модели': 'каждый день', 'Опции капюшона': 'несъемный капюшон', 'Декоративные элементы': 'без элементов', 'Сезон': 'зима', 'Артикул': '183015954', 'Состав': 'полиэстер, пух, перо'}"
Куртка женская,1728,296,4.7,"{'Цвет': 'черный', 'Утеплитель': 'синтепух', 'Плотность синтетического утеплителя': '245 г/кв.м', 'Материал подкладки': '100% полиэстер / 100% полиэстер', 'Страна производства': 'Китай', 'Вид застежки': 'молния', 'Особенности модели': 'нет', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Тип карманов': 'в шве', 'Сезон': 'демисезон; зима', 'Артикул': '175432409', 'Состав': 'полиэстер 100%'}"
Куртка демисезонная в больших размерах с капюшоном.,3739,93,4.6,"{'Цвет': 'черный; черный матовый', 'Размер на модели': '42', 'Рост модели на фото': '170 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '83-60-89', 'Утеплитель': 'холлофайбер', 'Температурный режим': 'от 0 °C до -20 °C', 'Плотность синтетического утеплителя': '250 г/кв.м', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Россия', 'Вид застежки': 'на моний; кнопки', 'Особенности модели': 'не промокаемая ткань', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'ветрозащитные клапана', 'Тип карманов': 'Накладные карманы', 'Сезон': 'зима; демисезон; круглогодичный', 'Артикул': '174508943', 'Состав': 'Тинсулейт'}"
Куртка утепленная,3387,162,4.7,"{'Цвет': 'серый', 'Утеплитель': 'полиэстер', 'Материал подкладки': 'полиамид', 'Страна производства': 'Вьетнам', 'Вид застежки': 'молния', 'Декоративные элементы': 'без элементов', 'Сезон': 'демисезон', 'Артикул': '163817366', 'Состав': 'полиамид, полиэстер'}"
Пальто для девочек стеганое зимнее дутое пуховик,2102,401,4.6,"{'Цвет': 'темно-серый', 'Утеплитель': 'изософт', 'Температурный режим': 'от 0 °C до -15 °C', 'Плотность синтетического утеплителя': '500 г/кв.м', 'Материал подкладки': 'полиамид', 'Страна производства': 'Китай', 'Вид застежки': 'молния', 'Опции капюшона': 'съемный капюшон', 'Длина изделия по спинке': '82 см', 'Опции опушки': 'без опушки', 'Тип карманов': 'прорезные', 'Сезон': 'зима', 'Артикул': '179370831', 'Состав': '100% полиамид, Подкладка: 100% полиамид'}"
Утепленное зимнее пальто из водонепроницаемой ткани,2195,374,4.8,"{'Цвет': 'бордовый', 'Размер на модели': '110', 'Рост модели на фото': '110 см', 'Утеплитель': 'синтепон', 'Температурный режим': 'от -5 до-25', 'Плотность синтетического утеплителя': '300 г/кв.м', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Китай', 'Вид застежки': 'молния', 'Особенности модели': 'утяжка по талии и в капюшоне', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Тип карманов': 'накладные с клапаном', 'Сезон': 'круглогодичный; демисезон; зима', 'Артикул': '176793137', 'Состав': 'полиэстер 100%'}"
Пуховик зимний длинный с капюшоном,4608,211,4.6,"{'Цвет': 'серый; серый графит; темно-серый', 'Размер на модели': 'М', 'Рост модели на фото': '168 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '88-60-90', 'Утеплитель': 'холлофайбер', 'Температурный режим': 'от -10 °C до -30 °C', 'Плотность синтетического утеплителя': '350 г/кв.м', 'Страна производства': 'Китай', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния; кнопки', 'Особенности модели': 'миди удлиненный и утепленный', 'Опции капюшона': 'несъемный капюшон', 'Декоративные элементы': 'манжеты', 'Тип карманов': 'прорезные', 'Сезон': 'зима; демисезон', 'Артикул': '170517755', 'Состав': 'полиэстер, холлофайбер'}"
Пальто зимнее длинное с капюшоном норка,4864,4084,4.6,"{'Размер на модели': '42', 'Рост модели на фото': '175 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '82-60-90', 'Утеплитель': 'синтепон', 'Температурный режим': 'от +10 до - 25', 'Плотность синтетического утеплителя': '250 г/кв.м', 'Материал подкладки': 'полиэстер 100%', 'Страна производства': 'Россия', 'Вид застежки': 'молния', 'Особенности модели': 'ветрозащита', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'несъемная опушка', 'Декоративные элементы': 'отделка мехом под норку', 'Тип карманов': 'Прорезной с клапаном -2шт', 'Сезон': 'зима', 'Артикул': '107596629', 'Состав': 'полиэстер 100%'}"
Зимнее пальто больших размеров,11253,64,4.5,"{'Цвет': 'синий; темно-синий', 'Размер на модели': '66', 'Рост модели на фото': '170 см', 'Утеплитель': 'альполюкс', 'Температурный режим': 'от -25 °C до -10°C', 'Плотность синтетического утеплителя': '300 г/кв.м', 'Материал подкладки': 'поливискоза', 'Страна производства': 'Россия', 'Вид застежки': 'кнопки; супатная', 'Особенности модели': 'с утеплением', 'Опции капюшона': 'несъемный капюшон', 'Длина изделия по спинке': '116 см', 'Опции опушки': 'несъемная опушка', 'Декоративные элементы': 'кнопки', 'Тип карманов': 'в шве', 'Конструктивные элементы': 'капюшон', 'Сезон': 'зима', 'Артикул': '174986546', 'Состав': 'Полиэстер 100%'}"
Куртка-парка на синтепоне с капюшоном,2439,167,4.7,"{'Цвет': 'черный', 'Плотность синтетического утеплителя': '80 г/кв.м', 'Страна производства': 'Китай', 'Материал подкладки': '100% полиэстер / 100% полиэстер', 'Вид застежки': 'кнопки; молния', 'Особенности модели': 'нет', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Тип карманов': 'накладные', 'Сезон': 'демисезон; зима', 'Артикул': '175432493', 'Состав': 'полиэстер 100%'}"
Куртка женская,2360,420,4.6,"{'Цвет': 'серый', 'Размер на модели': 'S', 'Рост модели на фото': '177 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '83-61,5-90', 'Утеплитель': 'синтепух', 'Материал подкладки': '100% полиэстер', 'Страна производства': 'Китай', 'Вид застежки': 'молния; кнопки', 'Особенности модели': 'ветрозащита', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'оверсайз', 'Тип карманов': 'прорезные', 'Сезон': 'демисезон; зима', 'Артикул': '121069279', 'Состав': 'полиэстер 100%'}"
Пуховик зимний длинный с капюшоном,5292,1093,4.6,"{'Цвет': 'черный', 'Размер на модели': '50', 'Рост модели на фото': '174 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '94х77х105', 'Утеплитель': 'полиэстер', 'Температурный режим': 'от -5 °C до -35 °C', 'Плотность синтетического утеплителя': '350 г/кв.м', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния; кнопки', 'Особенности модели': 'для полных', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'куртка женская зимняя', 'Тип карманов': 'прорезные', 'Сезон': 'зима', 'Артикул': '177873728', 'Состав': 'полиэстер'}"
Куртка зимняя из мембранной ткани,4247,2198,4.8,"{'Цвет': 'розовый; черный', 'Утеплитель': 'синтепон', 'Температурный режим': 'до -25С', 'Плотность синтетического утеплителя': '200 г/кв.м', 'Материал подкладки': 'Флисовая', 'Страна производства': 'Китай', 'Вид застежки': 'молния', 'Особенности модели': 'мембранная ткань и ветрозащита', 'Опции капюшона': 'съемный капюшон', 'Декоративные элементы': 'светоотражающие элементы', 'Тип карманов': 'прорезные', 'Сезон': 'зима', 'Артикул': '178654521', 'Состав': '100% полиэстер'}"
Пуховик зимний с капюшоном,10168,27,4.8,"{'Размер на модели': '44', 'Рост модели на фото': '175 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '80-62-88', 'Утеплитель': '80% пух, 20% перо', 'Температурный режим': 'от 0 °C до -20 °C', 'Характеристика пух/перо (fill power)': '550 куб. дюйм на унцию', 'Страна производства': 'Китай', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния', 'Особенности модели': 'с утеплением', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'без элементов', 'Тип карманов': 'прорезные', 'Сезон': 'зима', 'Артикул': '175951648', 'Состав': 'нейлон 100%'}"
Куртка женская зимняя,9920,109,4.7,"{'Цвет': 'черный', 'Размер на модели': 'S', 'Рост модели на фото': '173 см', 'Утеплитель': 'Холлофайбер', 'Температурный режим': 'от 0 до - 30', 'Плотность синтетического утеплителя': '300 г/кв.м', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Россия', 'Вид застежки': 'молния; кнопки', 'Особенности модели': 'ветрозащита, мембранная ткань', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'куртка женская зимняя стеганая удлиненная', 'Тип карманов': 'прорезные на молнии', 'Сезон': 'зима; демисезон; круглогодичный', 'Артикул': '182521566', 'Состав': 'Полиэстер'}"
Пальто женское зимнее демисезонное меховое осень 2023,8490,2199,4.6,"{'Размер на модели': '42', 'Рост модели на фото': '167 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '82 - 62 - 92', 'Утеплитель': 'искусственный мех', 'Температурный режим': 'от +10 °C до -10 °C', 'Материал подкладки': 'эко замша', 'Страна производства': 'Россия', 'Вид застежки': 'пуговицы', 'Особенности модели': 'износостойкость', 'Опции капюшона': 'без капюшона', 'Длина изделия по спинке': '107 см', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'Пояс в комплекте', 'Тип карманов': 'прорезные', 'Конструктивные элементы': 'с разрезом', 'Сезон': 'демисезон; зима', 'Артикул': '43952201', 'Состав': 'полиэстер'}"
Куртка зимняя подростковая с капюшоном,4608,427,4.5,"{'Цвет': 'черный', 'Утеплитель': 'синтепон', 'Температурный режим': 'от -10 °C до -25 °C', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния', 'Особенности модели': 'Влагозащита и ветрозащита с дышащим эффектом', 'Опции капюшона': 'съемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'Куртка зимняя для девочки', 'Тип карманов': 'накладные', 'Сезон': 'зима', 'Артикул': '174147170'}"
Пуховик,6954,274,4.6,"{'Размер на модели': '46', 'Рост модели на фото': '172 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '90-61-93', 'Утеплитель': 'экопух', 'Температурный режим': 'от 0 °C до -30 °C', 'Плотность синтетического утеплителя': '300 г/кв.м', 'Характеристика пух/перо (fill power)': '300 куб. дюйм на унцию', 'Страна производства': 'Россия', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния', 'Особенности модели': 'пуховик женский зимний -30', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'манжеты', 'Тип карманов': 'прорезные', 'Сезон': 'зима', 'Артикул': '174479871', 'Состав': 'полиэстeр'}"
Куртка короткая,3868,607,4.7,"{'Размер на модели': '44', 'Рост модели на фото': '172 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '92-62-91', 'Утеплитель': 'холлофайбер', 'Температурный режим': 'от +10 °C до -10 °C', 'Плотность синтетического утеплителя': '150 г/кв.м', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Россия', 'Вид застежки': 'молния', 'Особенности модели': 'ветрозащита', 'Опции капюшона': 'капюшон съемный', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'куртка дутая', 'Тип карманов': 'прорезные', 'Сезон': 'демисезон; круглогодичный; зима', 'Артикул': '176282641', 'Состав': 'экокожа'}"
Куртка утепленная,6327,305,4.7,"{'Цвет': 'черный', 'Утеплитель': 'полиэстер', 'Температурный режим': 'до -15°C', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Китай', 'Вид застежки': 'молния', 'Особенности модели': 'каждый день', 'Опции капюшона': 'несъемный капюшон', 'Декоративные элементы': 'без элементов', 'Сезон': 'демисезон; зима', 'Артикул': '169864646', 'Состав': 'полиэстер'}"
Куртка осень зима короткая с капюшоном оверсайз,3432,3279,4.7,"{'Цвет': 'бежевый; слоновая кость; кремовый; кремовый капучино; насыщенный бежевый', 'Размер на модели': '44', 'Рост модели на фото': '170 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '88-60-88', 'Утеплитель': 'холлофайбер', 'Температурный режим': 'от + 10 °С до - 15 °С', 'Плотность синтетического утеплителя': '200 г/кв.м', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Россия', 'Вид застежки': 'молния; кнопки', 'Особенности модели': 'утепленная парка', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'утепленные карманы', 'Тип карманов': 'накладные и прорезные', 'Сезон': 'зима; демисезон; круглогодичный', 'Артикул': '176085360', 'Состав': 'Полиэстер - 100%'}"
Пальто зимнее женское утепленное,9249,51,4.9,"{'Цвет': 'темно-синий', 'Размер на модели': '50', 'Рост модели на фото': '170 см', 'Утеплитель': 'верблюжья шерсть', 'Температурный режим': 'от +5 °C до -30 °C', 'Материал подкладки': 'верблюжья шерсть', 'Страна производства': 'Китай', 'Вид застежки': 'молния', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Тип карманов': 'в шве', 'Сезон': 'зима', 'Артикул': '182505562', 'Состав': 'верх-полиэстер -100%,подклад-полиэстер-100%,утеплитель-верблюжья шерсть'}"
Зимняя куртка с капюшоном удлиненная оверсайз пуховик,3297,3809,4.5,"{'Цвет': 'слоновая кость', 'Утеплитель': 'Натуральный утиный пух - 80%, перо - 20%', 'Температурный режим': 'от +7 до -20 градусов', 'Плотность синтетического утеплителя': '300 г/кв.м', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Китай', 'Вид застежки': 'молния', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'съемная опушка', 'Тип карманов': 'глубокие', 'Сезон': 'зима', 'Артикул': '110272138', 'Состав': 'полиэстер 100%'}"
Куртка с капюшоном зимняя,2771,95,4.4,"{'Цвет': 'черный', 'Размер на модели': 'S', 'Утеплитель': 'синтепон', 'Температурный режим': 'от 0 °C до -10 °C', 'Плотность синтетического утеплителя': '250 г/кв.м', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Китай', 'Вид застежки': 'молния; кнопки', 'Особенности модели': 'теплосберегающие', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'с капюшоном', 'Тип карманов': 'прорезные', 'Сезон': 'демисезон; зима', 'Артикул': '176031354', 'Состав': '100% полиэстер'}"
Куртка для мальчика зимняя с капюшоном удлиненная,5200,1591,4.8,"{'Рост модели на фото': '152 см', 'Утеплитель': 'синтепон', 'Температурный режим': '-5 до -25', 'Плотность синтетического утеплителя': '250 г/кв.м', 'Материал подкладки': 'Полиэстер,', 'Вид застежки': 'кнопки; молния', 'Особенности модели': 'мембранная ткань', 'Опции капюшона': 'съемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'стеганная куртка мужская', 'Тип карманов': 'Прорезные 2 шт', 'Сезон': 'зима; демисезон', 'Артикул': '120255308', 'Состав': 'полиэстер, флис, холлофайбер'}"
Утепленное пальто с капюшоном,4087,332,4.8,"{'Цвет': 'хаки', 'Страна производства': 'Китай', 'Сезон': 'демисезон', 'Артикул': '178949267', 'Состав': 'полиэстер 100%'}"
Пуховик зимний длинный парка с капюшоном,6902,577,4.7,"{'Размер на модели': '44', 'Рост модели на фото': '178 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '88-60-89', 'Утеплитель': 'био-пух', 'Температурный режим': 'от +5С до -25С', 'Плотность синтетического утеплителя': '400 г/кв.м', 'Страна производства': 'Китай', 'Материал подкладки': 'полиэстер 100%', 'Вид застежки': 'молния; кнопки', 'Особенности модели': 'влагонепроницаемость', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'парка женская зимняя', 'Тип карманов': 'прорезные', 'Сезон': 'зима', 'Артикул': '37423655', 'Состав': 'полиэстер 100%'}"
Пуховик,10879,15,4.8,"{'Размер на модели': 'RUS 50 | EUR M/50', 'Рост модели на фото': '185 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '100-81-102 см', 'Утеплитель': 'пух; перо; полиэстер', 'Страна производства': 'Вьетнам', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния', 'Особенности модели': 'каждый день', 'Опции капюшона': 'несъемный капюшон', 'Декоративные элементы': 'без элементов', 'Сезон': 'зима', 'Артикул': '184978297', 'Состав': 'полиэстер, пух, перо'}"
Полупальто короткое с меховым воротником,3154,93,4.4,"{'Цвет': 'черный', 'Размер на модели': 'S', 'Рост модели на фото': '176 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '80-60-89', 'Утеплитель': 'без утеплителя', 'Температурный режим': 'от +5 °С до -7 °С', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Китай', 'Вид застежки': 'пуговицы', 'Опции капюшона': 'без капюшона', 'Опции опушки': 'несъемная опушка', 'Декоративные элементы': 'без элементов', 'Тип карманов': 'прорезные', 'Сезон': 'круглогодичный', 'Артикул': '169093348', 'Состав': 'шерсть 30%, полиэстер 70%'}"
Шуба из искусственного меха с поясом,4268,65,4.2,"{'Цвет': 'бежевый', 'Размер на модели': 'S', 'Рост модели на фото': '177 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '86-62-92', 'Утеплитель': 'синтепон', 'Температурный режим': 'от +5 °C до -10 °C', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Китай', 'Вид застежки': 'пуговицы', 'Опции капюшона': 'без капюшона', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'без элементов', 'Тип карманов': 'прорезные', 'Конструктивные элементы': 'пояс', 'Сезон': 'круглогодичный', 'Артикул': '176230902', 'Состав': 'полиэстер 100%'}"
Куртка зимняя с капюшоном пуховик,3707,778,4.4,"{'Размер на модели': '48', 'Рост модели на фото': '188 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': 'ОГ- 98 ОТ - 82 ОБ - 92', 'Утеплитель': 'холлофайбер', 'Температурный режим': 'от +5 °C до -30 °C', 'Плотность синтетического утеплителя': '300 г/кв.м', 'Характеристика пух/перо (fill power)': '300 куб. дюйм на унцию', 'Страна производства': 'Россия', 'Материал подкладки': 'текстиль; полиэстер', 'Вид застежки': 'молния; кнопки', 'Особенности модели': 'ветрозащита, влагонепроницаемость', 'Опции капюшона': 'съемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'манжеты, воротник стойка, кулиска', 'Тип карманов': 'прорезные', 'Сезон': 'демисезон; зима', 'Артикул': '177648563', 'Состав': 'полиэстер 100%'}"
Куртка осень удлиненная утепленная стеганая,4276,729,4.6,"{'Цвет': 'коричневый; шоколадный; капучино; мокко', 'Размер на модели': '42', 'Рост модели на фото': '175 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '83-60-87', 'Утеплитель': 'синтепон', 'Температурный режим': 'от +10', 'Плотность синтетического утеплителя': '160 г/кв.м', 'Материал подкладки': 'полиэстер', 'Страна производства': 'Китай', 'Вид застежки': 'кнопки; куртка женская демисезонная', 'Особенности модели': 'куртка женская с меховым воротником', 'Опции капюшона': 'без капюшона', 'Опции опушки': 'несъемная опушка', 'Декоративные элементы': 'без элементов', 'Тип карманов': 'прорезные', 'Сезон': 'демисезон', 'Артикул': '173140298', 'Состав': 'полиэстер'}"
Пуховик женский зимний длинный куртка оверсайз с капюшоном,9896,266,4.7,"{'Цвет': 'черный', 'Размер на модели': '46', 'Рост модели на фото': '175 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '90-65-95', 'Утеплитель': 'Био-Пух', 'Температурный режим': 'до -30', 'Страна производства': 'Китай', 'Материал подкладки': 'полиэстер-100%', 'Вид застежки': 'молния', 'Особенности модели': 'ветрозащитная и влагонепроницаемая', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Тип карманов': 'накладные', 'Сезон': 'зима', 'Артикул': '171209529', 'Состав': 'полиэстер 100%'}"
Пальто зимнее пуховое,5615,260,4.9,"{'Цвет': 'синий', 'Утеплитель': 'пух 70% и перо 30%', 'Температурный режим': 'от -5° до -30°', 'Материал подкладки': '100% полиэстер', 'Вид застежки': 'молния', 'Особенности модели': 'из мембранной ткани с дополнительной тефлоновой обработкой', 'Опции капюшона': 'несъемный капюшон', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'нашивка', 'Тип карманов': 'на молнии', 'Конструктивные элементы': 'внутренняя ветрозащитная планка, внутренний карман, двухзамковая молния', 'Сезон': 'зима', 'Артикул': '179994474', 'Состав': 'верх: 80% полиэстер, 20% полиуретан, подклад: 100% полиэстер, утеплитель: 70% гусиный пух, 30% перо'}"
Пуховик длинный приталенный,13634,477,4.7,"{'Цвет': 'розовато-серый; черный; серовато-розовый; глубокий черный; бледно-розовый', 'Размер на модели': '42 ( 173 рост )', 'Рост модели на фото': '173 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '84-66-92', 'Утеплитель': 'Био-Пух', 'Температурный режим': 'от 0 до - 30 С', 'Плотность синтетического утеплителя': '400 г/кв.м', 'Страна производства': 'Россия', 'Материал подкладки': 'Полиэстер -100%', 'Вид застежки': 'кнопки и молния', 'Опции капюшона': 'не съемный', 'Опции опушки': 'Без опушки и меха', 'Тип карманов': 'В шве, скрытые карманы', 'Сезон': 'зима', 'Артикул': '118090823', 'Состав': 'полиэстер 100%'}"
Куртка с капюшоном демисезонная зима,5580,107,4.6,"{'Цвет': 'черный; графит; черный графит', 'Размер на модели': '48-50', 'Рост модели на фото': '182 см', 'Утеплитель': 'синтепух', 'Температурный режим': 'от +10°C до -30°C', 'Материал подкладки': 'мембрана', 'Страна производства': 'Россия', 'Вид застежки': 'молния; кнопки', 'Особенности модели': 'оверсайз', 'Опции капюшона': 'несъемный капюшон', 'Декоративные элементы': 'двубортное', 'Тип карманов': 'прорезные', 'Сезон': 'зима; демисезон; круглогодичный', 'Артикул': '172999185', 'Состав': 'мембрана, синтепон, влагостойкий, био-пух, ветрозащита, с подкладкой'}"
Пуховик зимний длинный с капюшоном,8096,2874,4.7,"{'Размер на модели': '44 (172)', 'Рост модели на фото': '172 см', 'Утеплитель': 'био пух', 'Температурный режим': 'От 0° до -30°', 'Плотность синтетического утеплителя': '350 г/кв.м', 'Страна производства': 'Китай', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния; Молния металлическая', 'Особенности модели': 'куртка женская оверсайз', 'Опции капюшона': 'защита от ветра от холода', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'пуховик женский зимний длинный', 'Тип карманов': 'прорезные', 'Сезон': 'зима', 'Артикул': '9273146', 'Состав': 'полиэстер'}"
Пуховик зимний длинный с капюшоном,8160,2874,4.7,"{'Размер на модели': '44 (172)', 'Рост модели на фото': '172 см', 'Утеплитель': 'био пух', 'Температурный режим': 'От 0° до -30°', 'Плотность синтетического утеплителя': '350 г/кв.м', 'Страна производства': 'Китай', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния; Молния металлическая', 'Особенности модели': 'куртка женская оверсайз', 'Опции капюшона': 'защита от ветра от холода', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'пуховик женский зимний длинный', 'Тип карманов': 'прорезные', 'Сезон': 'зима', 'Артикул': '9273145', 'Состав': 'полиэстер'}"
Пуховик зимний длинный с капюшоном,8160,2874,4.7,"{'Размер на модели': '44 (172)', 'Рост модели на фото': '172 см', 'Утеплитель': 'био пух', 'Температурный режим': 'От 0° до -30°', 'Плотность синтетического утеплителя': '350 г/кв.м', 'Страна производства': 'Китай', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния; Молния металлическая', 'Особенности модели': 'теплая удлиненная куртка', 'Опции капюшона': 'защита от ветра от холода', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'пуховик женский зимний длинный', 'Тип карманов': 'прорезные', 'Сезон': 'зима', 'Артикул': '13870367', 'Состав': 'полиэстер, био пух'}"
Пуховик женский зимний длинный с капюшоном,7752,2874,4.7,"{'Размер на модели': '44 (172)', 'Рост модели на фото': '172 см', 'Утеплитель': 'био пух', 'Температурный режим': 'От 0° до -30°', 'Плотность синтетического утеплителя': '350 г/кв.м', 'Страна производства': 'Китай', 'Материал подкладки': 'полиэстер', 'Вид застежки': 'молния; Молния металлическая', 'Особенности модели': 'куртка женская оверсайз', 'Опции капюшона': 'защита от ветра от холода', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'пуховик женский зимний длинный', 'Тип карманов': 'прорезные', 'Сезон': 'зима', 'Артикул': '41297174', 'Состав': 'полиэстер'}"
Зимнее мембранное пальто,7191,118,4.6,"{'Размер на модели': '6/116', 'Рост модели на фото': '116 см', 'Утеплитель': 'Эко-пух', 'Температурный режим': 'от +5 до -30 градусов', 'Плотность синтетического утеплителя': '280 г/кв.м', 'Материал подкладки': 'искусственный мех', 'Страна производства': 'Китай', 'Вид застежки': 'молния', 'Особенности модели': 'ветрозащита, мембранная ткань', 'Опции капюшона': 'съемный капюшон', 'Опции опушки': 'съемная опушка', 'Декоративные элементы': 'несъемный эластичный пояс', 'Конструктивные элементы': 'капюшон', 'Сезон': 'зима', 'Артикул': '15037133', 'Состав': 'полиэстер 100%'}"
Пальто женское зимнее длинное демисезонное осень 2023,8490,2690,4.4,"{'Размер на модели': '42', 'Рост модели на фото': '164 см', 'Параметры модели на фото (ОГ-ОТ-ОБ)': '82 - 62 - 92', 'Утеплитель': 'искусственный мех', 'Температурный режим': 'От + 10°C до - 10°C', 'Материал подкладки': 'эко замша', 'Страна производства': 'Россия', 'Вид застежки': 'пуговицы; ремень', 'Особенности модели': 'оверсайз подходит до 60 размера', 'Опции капюшона': 'без капюшона', 'Длина изделия по спинке': '108 см', 'Опции опушки': 'без опушки', 'Декоративные элементы': 'манжеты', 'Тип карманов': 'накладные', 'Конструктивные элементы': 'пояс в комплекте', 'Сезон': 'демисезон; зима', 'Артикул': '15953057', 'Состав': '50% шерсть, 30% полиэстер, 20% смешанная шерсть'}"
Зимняя мембранная парка,3868,178,4.5,"{'Утеплитель': 'Tech-Polyfill', 'Температурный режим': 'от +5 до -25 градусов', 'Плотность синтетического утеплителя': '240 г/кв.м', 'Материал подкладки': 'текстиль', 'Страна производства': 'Китай', 'Вид застежки': 'молния', 'Особенности модели': 'ветрозащита, мембранная ткань', 'Опции капюшона': 'съемный капюшон', 'Опции опушки': 'съемная опушка', 'Декоративные элементы': 'светоотражающие элементы', 'Сезон': 'зима', 'Артикул': '15037148', 'Состав': 'полиэстер 100%'}"
Полукомбинезон зимний,2496,531,4.7,"{'Материал подкладки': 'полиэстер', 'Утеплитель': 'синтепон', 'Температурный режим': '-25°C', 'Фактура материала': 'мембрана', 'Тип карманов': 'глубокие', 'Вид застежки': 'кнопки; молния', 'Особенности модели': 'влагонепроницаемость', 'Декоративные элементы': 'светоотражающие элементы', 'Страна производства': 'Россия', 'Пол': 'Детский', 'Сезон': 'зима', 'Артикул': '13729295', 'Состав': 'полиэстер'}"
